state_year,is_after_brady_bill_fed_check_law,has_universal_background_checks,education_attainment,treatnew (21 states),treatyearnew,is_dem_majority,n_pub_mass_shooting_victims,n_pub_mass_shootings,population,unemployed,p_white,p_black,p_asian,p_nativeamerican,p_nonwhite,median_income
Texas_1994,1,0,21.74,0,0,0,0,0,18338319.0,0.030329859999999993,0.7681514200000001,0.10215476000000002,0.022391299999999996,0.00477844,0.23184858,55778
Texas_1995,1,0,22.1,0,0,0,0,0,18679706.0,0.029562699999999994,0.7679676000000002,0.10121560000000003,0.023901699999999994,0.0048998,0.2320324,56740
Texas_1996,1,0,22.46,0,0,0,0,0,19006240.0,0.028795539999999994,0.7677837800000002,0.10027644000000004,0.025412099999999993,0.00502116,0.23221622,57050
Texas_1997,1,0,22.82,0,0,0,6,1,19355427.0,0.028028379999999995,0.7675999600000003,0.09933728000000004,0.02692249999999999,0.00514252,0.23240004,59225
Texas_1998,1,0,23.18,0,0,0,0,0,19712389.0,0.027261219999999996,0.7674161400000004,0.09839812000000005,0.02843289999999999,0.00526388,0.23258386,59613
Texas_1999,1,0,23.54,0,0,0,15,1,20044141.0,0.026494059999999996,0.7672323200000004,0.09745896000000005,0.02994329999999999,0.00538524,0.23276768,63109
Texas_2000,1,0,23.9,0,0,0,0,0,20944499.0,0.0257269,0.7670485,0.0965198,0.0314537,0.0055066,0.2329515,60913
Texas_2001,1,0,23.8,0,0,0,0,0,21319622.0,0.0287815,0.7453846,0.0874878,0.0289824,0.0050055,0.2546154,62680
Texas_2002,1,0,26.2,0,0,0,0,0,21690325.0,0.0369365,0.7491935,0.0840118,0.029341,0.0045232,0.2508065,60634
Texas_2003,1,0,24.7,0,0,0,0,0,22030931.0,0.0380352,0.7427623,0.0902956,0.0300429,0.004762,0.2572378,57991
Texas_2004,1,0,24.5,0,0,0,5,1,22394023.0,0.0392107,0.752896,0.0864653,0.0321759,0.0047752,0.247104,59522
Texas_2005,1,0,25.5,0,0,0,7,1,22778123.0,0.0349973,0.7430394,0.0918173,0.0315371,0.0052753,0.2569606,57607
Texas_2006,1,0,24.7,0,0,0,0,0,23359580.0,0.0300101,0.7293934,0.0994249,0.0323433,0.0053148,0.2706065,58337
Texas_2007,1,0,25.2,0,0,0,0,0,23831983.0,0.0264495,0.7328533,0.09816,0.0348328,0.0049736,0.2671467,60325
Texas_2008,1,0,25.3,0,0,0,0,0,24309039.0,0.0239185,0.7633341,0.1007634,0.0355276,0.0054609,0.2366659,58645
Texas_2009,1,0,25.5,0,0,0,47,1,24801761.0,0.0374568,0.7622335,0.0993324,0.0373267,0.0057616,0.2377665,60097
Texas_2010,1,0,25.9,0,0,0,0,0,25241897.0,0.0411274,0.7669694,0.101196,0.0393738,0.0059819,0.2330306,58861
Texas_2011,1,0,26.4,0,0,0,0,0,25645504.0,0.0390656,0.7732186,0.105679,0.0345123,0.0055226,0.2267814,59213
Texas_2012,1,0,26.7,0,0,0,7,1,26084120.0,0.0358933,0.7740723,0.103839,0.0379603,0.0060444,0.2259276,61388
Texas_2013,1,0,27.5,0,0,0,0,0,26479646.0,0.0319047,0.7754644,0.1011597,0.0401342,0.0053589,0.2245356,59886
Texas_2014,1,0,27.8,0,0,0,25,2,26963092.0,0.0272517,0.7766034,0.1027962,0.0407246,0.0054574,0.2233966,61717
Texas_2015,1,0,28.4,0,0,0,18,2,27468531.0,0.0242262,0.7764674,0.099929,0.0436109,0.0054817,0.2235325,64582
Texas_2016,1,0,28.9,0,0,0,25,2,27914064.0,0.024735,0.7737575,0.0990011,0.0453081,0.0054831,0.2262425,65649
Texas_2017,1,0,29.6,0,0,0,67,3,28291024.0,0.0234839,0.7712213,0.0971329,0.0483708,0.0055559,0.2287787,66417
Texas_2018,1,0,30.3,0,0,0,24,1,28624564.0,0.0218612,0.7747408,0.0958075,0.0474711,0.0058523,0.2252592,64506
Texas_2019,1,0,30.8,0,0,0,53,2,28986794.0,0.0200531,0.779614,0.0923358,0.0481421,0.0056017,0.220386,71474
Texas_2020,1,0,33.2,0,0,0,0,0,29232474.0,0.0270214,0.5761282,0.0974875,0.0516395,0.0091066,0.4238718,71599
Texas_2021,1,0,33.1,0,0,0,9,2,29558864.0,0.0278528,0.5458756,0.0945893,0.0551969,0.0093021,0.4541244,67404
Utah_1984,0,0,19.9,0,0,0,0,0,1622342.0,0.0225446,0.9612871,0.006547,0.0153144,0.0140847,0.0387129,57427
Utah_1985,0,0,20.3,0,0,0,0,0,1642910.0,0.022715350000000002,0.9582653,0.0063229,0.0154502,0.014352416666666666,0.0417347,60772
Utah_1986,0,0,20.7,0,0,0,0,0,1662834.0,0.022886100000000003,0.9552435,0.006098800000000001,0.015586000000000001,0.014620133333333334,0.0447565,62195
Utah_1987,0,0,21.1,0,0,0,0,0,1678119.0,0.023056850000000004,0.9522217000000001,0.005874700000000001,0.0157218,0.014887850000000001,0.047778299999999996,60694
Utah_1988,0,0,21.5,0,0,0,0,0,1689372.0,0.023227600000000004,0.9491999000000001,0.005650600000000001,0.0158576,0.015155566666666669,0.050800099999999994,58101
Utah_1989,0,0,21.9,0,0,0,0,0,1705864.0,0.023398350000000005,0.9461781000000001,0.005426500000000002,0.015993399999999998,0.015423283333333336,0.05382189999999999,64985
Utah_1990,0,0,22.3,0,0,0,0,0,1729722.0,0.0235691,0.9431563,0.0052024,0.0161292,0.015691,0.0568437,60771
Utah_1991,0,0,22.71,0,0,0,0,0,1771941.0,0.02414332,0.9420962199999999,0.00496674,0.01741896,0.01477642,0.057903779999999995,54502
Utah_1992,0,0,23.12,0,0,0,0,0,1821498.0,0.02471754,0.9410361399999999,0.0047310799999999995,0.01870872,0.01386184,0.05896385999999999,65015
Utah_1993,0,0,23.53,0,0,0,0,0,1875993.0,0.02529176,0.9399760599999999,0.004495419999999999,0.019998480000000003,0.01294726,0.06002393999999999,66258
Utah_1994,1,0,23.94,0,0,0,0,0,1930436.0,0.02586598,0.9389159799999999,0.004259759999999999,0.021288240000000003,0.01203268,0.06108401999999999,64776
Utah_1995,1,0,24.35,0,0,0,0,0,1976774.0,0.0264402,0.9378558999999999,0.004024099999999998,0.022578000000000004,0.0111181,0.06214409999999999,64605
Utah_1996,1,0,24.76,0,0,0,0,0,2022253.0,0.02701442,0.9367958199999998,0.0037884399999999984,0.023867760000000005,0.01020352,0.06320417999999998,63892
Utah_1997,1,0,25.17,0,0,0,0,0,2065397.0,0.02758864,0.9357357399999998,0.0035527799999999984,0.025157520000000006,0.00928894,0.06426425999999999,72227
Utah_1998,1,0,25.58,0,0,0,0,0,2100562.0,0.02816286,0.9346756599999998,0.0033171199999999985,0.026447280000000007,0.00837436,0.06532434,73801
Utah_1999,1,0,25.99,0,0,0,0,0,2129836.0,0.02873708,0.9336155799999998,0.0030814599999999985,0.027737040000000008,0.007459780000000001,0.06638442,75118
Utah_2000,1,0,26.4,0,0,0,0,0,2244502.0,0.0293113,0.9325555,0.0028458,0.0290268,0.0065452,0.0674445,75020
Utah_2001,1,0,27.9,0,0,0,0,0,2283715.0,0.026563,0.9278271,0.0022207,0.0210967,0.0057226,0.0721729,72624
Utah_2002,1,0,26.8,0,0,0,0,0,2324815.0,0.0301244,0.9243667,0.0065408,0.0173192,0.0054353,0.0756333,72281
Utah_2003,1,0,28.4,0,0,0,0,0,2360137.0,0.0339248,0.9256613,0.0058321,0.0193856,0.0041071,0.0743388,72764
Utah_2004,1,0,30.8,0,0,0,0,0,2401580.0,0.0310809,0.923241,0.0052485,0.0174676,0.0059866,0.0767591,73144
Utah_2005,1,0,29.8,0,0,0,0,0,2457719.0,0.0230716,0.9145016,0.0065457,0.022506,0.010061,0.0854984,76230
Utah_2006,1,0,28.6,0,0,0,0,0,2525507.0,0.0188379,0.9106269,0.0071467,0.0203527,0.0092053,0.0893731,73587
Utah_2007,1,0,28.7,0,0,0,10,1,2597746.0,0.0161529,0.9131542,0.0064992,0.0215499,0.0138725,0.0868458,70118
Utah_2008,1,0,29.1,0,0,0,0,0,2663029.0,0.0173842,0.9178542,0.009289,0.0241364,0.0130941,0.0821458,78888
Utah_2009,1,0,28.5,0,0,0,0,0,2723421.0,0.0339493,0.9148702,0.0067092,0.0234639,0.0105221,0.0851298,74042
Utah_2010,1,0,29.3,0,0,0,0,0,2775413.0,0.0394317,0.9022533,0.0083257,0.0268547,0.0117268,0.0977468,70611
Utah_2011,1,0,29.7,0,0,0,0,0,2814797.0,0.0353501,0.9028503,0.0095132,0.0250081,0.0122878,0.0971497,66995
Utah_2012,1,0,30.7,0,0,0,0,0,2854146.0,0.0287599,0.9017341,0.0096103,0.0261357,0.0138303,0.0982659,68972
Utah_2013,1,0,31.3,0,0,0,0,0,2898773.0,0.024994,0.9008872,0.0069735,0.0249594,0.0145683,0.0991128,71118
Utah_2014,1,0,31.1,0,0,0,0,0,2938327.0,0.0203377,0.8972999,0.0084769,0.0267564,0.0133259,0.1027001,72609
Utah_2015,1,0,31.8,0,0,0,0,0,2983626.0,0.0185729,0.8991806,0.0086378,0.0247866,0.0150905,0.1008194,75772
Utah_2016,1,0,32.6,0,0,0,0,0,3044241.0,0.0200148,0.8951321,0.0081132,0.0265522,0.0140472,0.1048679,76188
Utah_2017,1,0,33.6,0,0,0,5,1,3103540.0,0.0165674,0.8927323,0.0088662,0.0258543,0.0143671,0.1072677,77135
Utah_2018,1,0,34.6,0,0,0,0,0,3155153.0,0.0155998,0.8923203,0.0085118,0.0269911,0.0129418,0.1076797,83152
Utah_2019,1,0,34.8,0,0,0,0,0,3203383.0,0.0139013,0.9010225,0.0076921,0.0248062,0.0129128,0.0989775,89574
Utah_2020,1,0,36.9,0,0,0,5,1,3283785.0,0.0195329,0.8374581,0.0112613,0.0293658,0.0128226,0.1625419,87915
Utah_2021,1,0,36.8,0,0,0,0,0,3339113.0,0.0164241,0.8315496,0.008212,0.0276897,0.0107023,0.1684504,87649
Vermont_1984,0,0,19.0,0,0,0,0,0,526660.0,0.0286289,0.9908894,0.0028207,0.0030801,0.0025938,0.0091107,56234
Vermont_1985,0,0,19.88,0,0,0,0,0,530035.0,0.029124499999999998,0.9903388,0.0029225500000000003,0.0033525833333333333,0.0027285,0.009661283333333333,62607
Vermont_1986,0,0,20.76,0,0,0,0,0,534066.0,0.029620099999999996,0.9897882,0.0030244000000000004,0.0036250666666666665,0.0028632,0.010211866666666666,58215
Vermont_1987,0,0,21.64,0,0,0,0,0,540267.0,0.030115699999999995,0.9892376,0.0031262500000000006,0.0038975499999999996,0.0029979000000000004,0.01076245,58146
Vermont_1988,0,0,22.52,0,0,0,0,0,549763.0,0.030611299999999994,0.9886870000000001,0.0032281000000000007,0.004170033333333333,0.0031326000000000006,0.011313033333333333,64008
Vermont_1989,0,0,23.4,0,0,0,0,0,557707.0,0.031106899999999993,0.9881364000000001,0.003329950000000001,0.004442516666666667,0.0032673000000000008,0.011863616666666667,66207
Vermont_1990,0,0,24.3,0,0,0,0,0,564526.0,0.0316025,0.9875858,0.0034318,0.004715,0.003402,0.0124142,62699
Vermont_1991,0,0,24.75,0,0,0,0,0,567141.0,0.03057484,0.9859065,0.0039231100000000005,0.0049389099999999995,0.00324724,0.0140935,56718
Vermont_1992,0,0,25.2,0,0,1,0,0,570115.0,0.02954718,0.9842272000000001,0.0044144200000000005,0.005162819999999999,0.0030924800000000003,0.0157728,62175
Vermont_1993,0,0,25.65,0,0,1,0,0,574004.0,0.02851952,0.9825479000000001,0.0049057300000000005,0.005386729999999999,0.0029377200000000004,0.017452099999999998,57517
Vermont_1994,1,0,26.1,0,0,1,0,0,578900.0,0.02749186,0.9808686000000002,0.0053970400000000005,0.005610639999999999,0.0027829600000000006,0.0191314,64932
Vermont_1995,1,0,26.55,0,0,1,0,0,582827.0,0.0264642,0.9791893000000003,0.0058883500000000005,0.005834549999999999,0.0026282000000000007,0.0208107,59901
Vermont_1996,1,0,27.0,0,0,1,0,0,586352.0,0.02543654,0.9775100000000003,0.0063796600000000005,0.006058459999999999,0.002473440000000001,0.022490000000000003,55819
Vermont_1997,1,0,27.45,0,0,1,0,0,588665.0,0.02440888,0.9758307000000004,0.0068709700000000005,0.006282369999999999,0.002318680000000001,0.024169300000000005,59188
Vermont_1998,1,0,27.9,0,0,1,0,0,590579.0,0.02338122,0.9741514000000004,0.0073622800000000006,0.006506279999999999,0.002163920000000001,0.025848600000000006,65593
Vermont_1999,1,0,28.35,0,0,1,0,0,593740.0,0.02235356,0.9724721000000005,0.00785359,0.006730189999999999,0.002009160000000001,0.027527900000000008,67833
Vermont_2000,1,0,28.8,0,0,1,0,0,609618.0,0.0213259,0.9707928,0.0083449,0.0069541,0.0018544,0.0292072,62467
Vermont_2001,1,0,29.0,0,0,1,0,0,612223.0,0.0196934,0.9640819,0.0032449,0.0092872,0.0035806,0.0359181,62579
Vermont_2002,1,0,30.8,0,0,1,0,0,615442.0,0.0244855,0.9661698,0.0042583,0.0087533,0.0034303,0.0338301,64938
Vermont_2003,1,0,31.3,0,0,1,0,0,617858.0,0.0266362,0.9677104,0.0022831,0.0088063,0.0050011,0.0322896,63883
Vermont_2004,1,0,34.2,0,0,1,0,0,619920.0,0.0241419,0.9630524,0.0047234,0.0110213,0.003044,0.0369476,68051
Vermont_2005,1,0,34.4,0,0,1,0,0,621215.0,0.0245929,0.9662483,0.0039009,0.0098372,0.0044098,0.0337517,70515
Vermont_2006,1,0,32.4,0,0,1,0,0,622892.0,0.027333,0.9666829,0.0042051,0.007925,0.0045285,0.0333172,70022
Vermont_2007,1,0,33.6,0,0,1,0,0,623481.0,0.025146,0.9662557,0.0038936,0.0116807,0.0030824,0.0337443,62077
Vermont_2008,1,0,32.1,0,0,1,0,0,624151.0,0.0248458,0.963982,0.004002,0.00667,0.0031683,0.036018,63964
Vermont_2009,1,0,33.1,0,0,1,0,0,624817.0,0.0375732,0.9656799,0.0058556,0.008946,0.0014639,0.0343201,66227
Vermont_2010,1,0,33.6,0,0,1,0,0,625886.0,0.041843,0.9590973,0.0097163,0.0103432,0.0018806,0.0409027,69648
Vermont_2011,1,0,35.4,0,0,1,0,0,627197.0,0.0338983,0.9586864,0.0084746,0.0081719,0.00454,0.0413136,62611
Vermont_2012,1,0,35.8,0,0,1,0,0,626361.0,0.033725,0.9649016,0.0056463,0.0088509,0.0035098,0.0350984,65710
Vermont_2013,1,0,35.7,0,0,1,0,0,626603.0,0.0267689,0.9553851,0.0092361,0.010645,0.0031309,0.0446149,76320
Vermont_2014,1,0,34.9,0,0,1,0,0,625693.0,0.0263736,0.9569859,0.0089482,0.0119309,0.0028257,0.0430141,69545
Vermont_2015,1,0,36.9,0,0,1,0,0,625810.0,0.0208663,0.9585836,0.0102751,0.0107493,0.0031616,0.0414164,68037
Vermont_2016,1,0,36.4,0,0,1,0,0,624366.0,0.017314,0.956793,0.0081111,0.0098269,0.0037436,0.043207,68687
Vermont_2017,1,0,37.35,0,0,1,0,0,625132.0,0.0212934,0.9583596,0.0085174,0.0104101,0.0031546,0.0416404,70385
Vermont_2018,1,1,38.3,1,0,1,0,0,624802.0,0.0178682,0.9592915,0.0069919,0.0111871,0.002486,0.0407085,75599
Vermont_2019,1,1,38.7,1,1,1,0,0,624046.0,0.0162005,0.9567477,0.0099343,0.0097814,0.0030567,0.0432523,78746
Vermont_2020,1,1,42.1,1,1,1,0,0,642893.0,0.0224981,0.911249,0.009775,0.0142746,0.0032583,0.088751,70398
Vermont_2021,1,1,44.4,1,1,1,0,0,646972.0,0.0185684,0.9055106,0.0101827,0.0169212,0.0010482,0.0944894,76079
Virginia_1984,0,0,19.1,0,0,0,0,0,5643870.0,0.0225012,0.7933877,0.1888373,0.0134285,0.002156,0.2066123,66064
Virginia_1985,0,0,20.0,0,0,0,0,0,5715153.0,0.022565133333333334,0.7916495166666667,0.18765406666666667,0.015221499999999999,0.0022673166666666664,0.20835048333333334,68456
Virginia_1986,0,0,20.9,0,0,0,0,0,5811700.0,0.02262906666666667,0.7899113333333334,0.18647083333333334,0.0170145,0.002378633333333333,0.21008866666666667,70322
Virginia_1987,0,0,21.8,0,0,0,0,0,5932268.0,0.022693000000000005,0.7881731500000001,0.1852876,0.018807499999999998,0.0024899499999999995,0.21182685,68626
Virginia_1988,0,0,22.7,0,0,0,0,0,6036909.0,0.02275693333333334,0.7864349666666668,0.18410436666666666,0.020600499999999997,0.002601266666666666,0.21356503333333335,72089
Virginia_1989,0,0,23.6,0,0,0,0,0,6120246.0,0.022820866666666675,0.7846967833333335,0.18292113333333332,0.022393499999999997,0.0027125833333333325,0.21530321666666669,72180
Virginia_1990,0,0,24.5,0,0,0,0,0,6213526.0,0.0228848,0.7829586,0.1817379,0.0241865,0.0028239,0.2170414,70713
Virginia_1991,0,0,25.24,0,0,0,0,0,6283853.0,0.0227383,0.78112344,0.17963454,0.02592844,0.0028667299999999996,0.21887657,70301
Virginia_1992,0,0,25.98,0,0,0,0,0,6383315.0,0.0225918,0.77928828,0.17753118,0.02767038,0.0029095599999999994,0.22071174,72507
Virginia_1993,0,0,26.72,0,0,0,5,1,6464795.0,0.022445299999999998,0.7774531200000001,0.17542782,0.029412320000000002,0.002952389999999999,0.22254691,67456
Virginia_1994,1,0,27.46,0,0,0,0,0,6536771.0,0.022298799999999997,0.7756179600000002,0.17332446,0.031154260000000003,0.002995219999999999,0.22438207999999998,68278
Virginia_1995,1,0,28.2,0,0,0,0,0,6601392.0,0.022152299999999996,0.7737828000000002,0.17122110000000001,0.0328962,0.0030380499999999987,0.22621724999999998,64148
Virginia_1996,1,0,28.94,0,0,0,0,0,6665491.0,0.022005799999999996,0.7719476400000003,0.16911774000000002,0.03463814,0.0030808799999999985,0.22805241999999998,67640
Virginia_1997,1,0,29.68,0,0,0,0,0,6732878.0,0.021859299999999995,0.7701124800000003,0.16701438000000002,0.036380079999999995,0.0031237099999999983,0.22988758999999998,72534
Virginia_1998,1,0,30.42,0,0,0,0,0,6789225.0,0.021712799999999994,0.7682773200000004,0.16491102000000002,0.03812201999999999,0.003166539999999998,0.23172275999999997,72226
Virginia_1999,1,0,31.16,0,0,0,0,0,6872912.0,0.021566299999999993,0.7664421600000004,0.16280766000000002,0.03986395999999999,0.003209369999999998,0.23355792999999997,74536
Virginia_2000,1,0,31.9,0,0,0,0,0,7105817.0,0.0214198,0.764607,0.1607043,0.0416059,0.0032522,0.2353931,74409
Virginia_2001,1,0,30.6,0,0,0,0,0,7198362.0,0.0222262,0.7653257,0.1645679,0.0364424,0.0030308,0.2346744,77071
Virginia_2002,1,0,34.6,0,0,0,6,1,7286873.0,0.0272883,0.7604379,0.1640896,0.039674,0.0033162,0.2395621,74954
Virginia_2003,1,0,34.2,0,0,0,0,0,7366977.0,0.0273096,0.7645952,0.1538378,0.045323,0.0030746,0.2354048,80897
Virginia_2004,1,0,33.1,0,0,0,0,0,7475575.0,0.0255852,0.7630959,0.1567585,0.0438196,0.0031045,0.2369041,73532
Virginia_2005,1,0,30.6,0,0,0,0,0,7577105.0,0.0237386,0.7605191,0.1561169,0.0459808,0.0036322,0.2394809,72198
Virginia_2006,1,0,32.7,0,0,0,0,0,7673725.0,0.0225313,0.7435583,0.1688737,0.0455192,0.0032486,0.2564417,76943
Virginia_2007,1,0,33.6,0,0,0,56,1,7751000.0,0.0226766,0.7441213,0.1669268,0.0465527,0.0031474,0.2558787,77496
Virginia_2008,1,0,33.7,0,0,1,0,0,7833496.0,0.0224044,0.744364,0.1652434,0.0501207,0.0030245,0.255636,78192
Virginia_2009,1,0,34.0,0,0,1,0,0,7925937.0,0.0344757,0.7398661,0.1653893,0.0515608,0.0036029,0.2601339,76586
Virginia_2010,1,0,34.2,0,0,1,8,1,8024004.0,0.0377069,0.7317475,0.170864,0.0531496,0.0032471,0.2682525,75176
Virginia_2011,1,0,35.1,0,0,1,0,0,8102437.0,0.0359614,0.7205432,0.185903,0.0481411,0.003724,0.2794568,75594
Virginia_2012,1,0,35.5,0,0,1,0,0,8187456.0,0.0325268,0.7229668,0.1715324,0.0570245,0.0034652,0.2770332,76409
Virginia_2013,1,0,36.1,0,0,1,0,0,8255861.000000001,0.0305982,0.7299142,0.164744,0.0579813,0.0030105,0.2700858,76779
Virginia_2014,1,0,36.7,0,0,1,0,0,8315430.0,0.027892,0.7231302,0.1683235,0.0607365,0.0030098,0.2768698,75785
Virginia_2015,1,0,37.0,0,0,1,0,0,8367303.0,0.0253498,0.723536,0.162893,0.0621047,0.0033544,0.276464,70315
Virginia_2016,1,0,38.1,0,0,1,5,1,8417651.0,0.0221076,0.7255285,0.15753,0.063474,0.0024418,0.2744716,75025
Virginia_2017,1,0,38.4,0,0,1,7,1,8471011.0,0.0203501,0.7276421,0.1515482,0.0633484,0.003518,0.2723579,78265
Virginia_2018,1,0,38.7,0,0,1,0,0,8510920.0,0.0187128,0.7305646,0.1495959,0.0639254,0.0031031,0.2694354,83243
Virginia_2019,1,0,39.6,0,0,1,17,1,8556642.0,0.0178483,0.7259413,0.1509454,0.0663661,0.002802,0.2740587,86172
Virginia_2020,1,1,42.0,1,0,1,6,1,8636471.0,0.0236622,0.6623653,0.1578694,0.0683444,0.0035909,0.3376347,86053
Virginia_2021,1,1,41.8,1,1,1,0,0,8657365.0,0.0222061,0.6531754,0.1508502,0.0716361,0.0043632,0.3468246,80268
Washington_1984,0,0,19.0,0,0,0,0,0,4343656.0,0.0342402,0.929414,0.0260838,0.0273036,0.0149361,0.070586,62308
Washington_1985,0,0,19.65,0,0,0,0,0,4400098.0,0.033388633333333334,0.9224065666666666,0.0261334,0.029412733333333333,0.01613815,0.07759343333333332,57791
Washington_1986,0,0,20.3,0,0,0,0,0,4452720.0,0.03253706666666667,0.9153991333333333,0.026183,0.03152186666666667,0.0173402,0.08460086666666666,63615
Washington_1987,0,0,20.95,0,0,0,0,0,4531901.0,0.031685500000000005,0.9083917,0.026232600000000002,0.033631,0.01854225,0.0916083,62502
Washington_1988,0,0,21.6,0,0,1,0,0,4639893.0,0.030833933333333337,0.9013842666666667,0.026282200000000002,0.035740133333333333,0.0197443,0.09861573333333334,71381
Washington_1989,0,0,22.25,0,0,1,0,0,4746316.0,0.02998236666666667,0.8943768333333334,0.026331800000000002,0.037849266666666666,0.02094635,0.10562316666666668,67616
Washington_1990,0,0,22.9,0,0,1,0,0,4900780.0,0.0291308,0.8873694,0.0263814,0.0399584,0.0221484,0.1126306,64743
Washington_1991,0,0,23.47,0,0,1,0,0,5013443.0,0.02876908,0.8829751499999999,0.02640205,0.04199183,0.02068554,0.11702485,66085
Washington_1992,0,0,24.04,0,0,1,0,0,5139011.0,0.02840736,0.8785808999999999,0.0264227,0.044025260000000004,0.01922268,0.1214191,64349
Washington_1993,0,0,24.61,0,0,1,0,0,5247704.0,0.02804564,0.8741866499999998,0.02644335,0.046058690000000006,0.01775982,0.12581335,66016
Washington_1994,1,0,25.18,0,0,1,27,1,5334896.0,0.02768392,0.8697923999999998,0.026464,0.04809212000000001,0.01629696,0.13020759999999998,60817
Washington_1995,1,0,25.75,0,0,1,0,0,5431024.0,0.0273222,0.8653981499999998,0.026484650000000002,0.05012555000000001,0.0148341,0.13460184999999997,62990
Washington_1996,1,0,26.32,0,0,1,4,1,5509963.0,0.026960480000000002,0.8610038999999997,0.026505300000000002,0.052158980000000014,0.01337124,0.13899609999999996,63267
Washington_1997,1,0,26.89,0,0,1,0,0,5604105.0,0.026598760000000003,0.8566096499999997,0.026525950000000003,0.05419241000000002,0.01190838,0.14339034999999994,75244
Washington_1998,1,0,27.46,0,0,1,15,2,5687832.0,0.026237040000000003,0.8522153999999996,0.026546600000000004,0.05622584000000002,0.01044552,0.14778459999999993,79002
Washington_1999,1,0,28.03,0,0,1,0,0,5756361.0,0.025875320000000004,0.8478211499999996,0.026567250000000004,0.05825927000000002,0.00898266,0.15217884999999992,74177
Washington_2000,1,0,28.6,0,0,1,0,0,5910512.0,0.0255136,0.8434269,0.0265879,0.0602927,0.0075198,0.1565731,67092
Washington_2001,1,0,26.9,0,0,1,0,0,5985722.0,0.0319844,0.8414629,0.0251461,0.0618481,0.0090889,0.1585371,65181
Washington_2002,1,0,28.3,0,0,1,0,0,6052349.0,0.0429871,0.8286262,0.023887,0.0654859,0.0107228,0.1713739,68236
Washington_2003,1,0,28.8,0,0,1,0,0,6104115.0,0.0456746,0.8472514,0.0241227,0.0615279,0.0102404,0.1527486,70154
Washington_2004,1,0,29.9,0,0,1,0,0,6178645.0,0.0404622,0.8367845,0.0256357,0.0651039,0.0098567,0.1632154,71780
Washington_2005,1,0,30.9,0,0,1,7,1,6257305.0,0.0334363,0.8356144,0.0229194,0.0623212,0.0162386,0.1643856,70435
Washington_2006,1,0,30.5,0,0,1,15,2,6370753.0,0.0283987,0.8234368,0.026431,0.0629683,0.0181034,0.1765632,73715
Washington_2007,1,0,30.3,0,0,1,6,1,6461587.0,0.0268575,0.828795,0.0250567,0.0645667,0.0155867,0.171205,76080
Washington_2008,1,0,30.7,0,0,1,0,0,6562231.0,0.025143,0.8236167,0.0260759,0.0667421,0.0171138,0.1763833,71438
Washington_2009,1,0,31.0,0,0,1,5,1,6667426.0,0.0440616,0.819522,0.0255244,0.068562,0.0161278,0.180478,76448
Washington_2010,1,0,31.1,0,0,1,0,0,6743009.0,0.0494747,0.8106785,0.0268149,0.0732771,0.0179409,0.1893215,69941
Washington_2011,1,0,31.9,0,0,1,0,0,6827479.0,0.047662,0.808076,0.0273215,0.0717439,0.0206989,0.191924,68633
Washington_2012,1,0,31.7,0,0,1,7,1,6898599.0,0.0398407,0.8076507,0.026724,0.0708503,0.0217457,0.1923493,73519
Washington_2013,1,0,32.7,0,0,1,21,1,6966252.0,0.0361387,0.8045924,0.0286092,0.0698777,0.021985,0.1954076,74467
Washington_2014,1,1,33.1,1,0,1,8,1,7057531.0,0.030949,0.7976629,0.0267564,0.0752975,0.0226204,0.2023371,67666
Washington_2015,1,1,34.2,1,1,1,0,0,7167287.0,0.0268091,0.7910284,0.0280625,0.0772798,0.022255,0.2089716,76899
Washington_2016,1,1,35.1,1,1,1,9,2,7299961.0,0.0245914,0.7840653,0.0280176,0.0794524,0.022975,0.2159347,79382
Washington_2017,1,1,35.3,1,1,1,4,1,7427951.0,0.0231475,0.782462,0.0267622,0.0828302,0.0210054,0.217538,79071
Washington_2018,1,1,35.5,1,1,1,0,0,7526793.0,0.0215546,0.7807019,0.0279305,0.0851033,0.0199803,0.2192981,86021
